Airport Code,Airport Name,City Name,Country Name,,,,,,,
LTN,London Luton,Luton,United Kingdom,,,,,,,
MND,Medina,Medina,Colombia,,,,,,,
PSD,Port Said,Port Said,Egypt,,,,,,,
CFR,Carpiquet,Caen,France,,,,,,,
CNC,Coconut Island,Coconut Island,Australia,,,,,,,
NVP,Novo Aripuana,Aripuana,Brazil,,,,,,,
YIG,Big Bay Marina,Big Bay Marina,Canada,,,,,,,
PSS,Posadas,Posadas,Argentina,,,,,,,
DAJ,Dauan Island,Dauan Island,Australia,,,,,,,
WAZ,Warwick,Warwick,Australia,,,,,,,
JNA,Januaria,Januaria,Brazil,,,,,,,
PBX,Porto Alegre Do Norte,Porto Alegre Do Norte,Brazil,,,,,,,
AJS,Abreojos,Abreojos,Mexico,,,,,,,
DLB,Dalbertis,Dalbertis,Papua New Guinea,,,,,,,
SUZ,Suria,Suria,Papua New Guinea,,,,,,,
KGD,Kaliningrad Devau,Kaliningrad,Russian Federation,,,,,,,
BHM,Birmingham,Birmingham,United States,,,,,,,
LUC,Laucala Is,Laucala Is,Fiji,,,,,,,
GTR,Golden Triangle Reg.,Columbus,United States,,,,,,,
PTR,Pleasant Harbour,Pleasant Harbour,United States,,,,,,,
RIE,Rice Lake,Rice Lake,United States,,,,,,,
KIK,Kirkuk,Kirkuk,Iraq,,,,,,,
MID,Rejon,Merida,Mexico,,,,,,,
ULY,Vostochny,Ulyanovsk,Russian Federation,,,,,,,
CMX,Houghton County,Hancock,United States,,,,,,,
BAM,Lander County,Battle Mountain,United States,,,,,,,
TIK,Tinker AFB,Oklahoma City,United States,,,,,,,
MQP,Kruger Mpumalanga,Nelspruit,South Africa,,,,,,,
VIT,Vitoria.,Vitoria.,Spain,,,,,,,
JAO,Beaver Ruin,Atlanta,United States,,,,,,,
TMT,Trombetas,Trombetas,Brazil,,,,,,,
TAF,Tafaraoui,Oran,Algeria,,,,,,,
BLT,Blackwater,Blackwater,Australia,,,,,,,
ODL,Cordillo Downs,Cordillo Downs,Australia,,,,,,,
FLS,Flinders Island,Flinders Island,Australia,,,,,,,
CJH,Chilko Lake,Chilko Lake,Canada,,,,,,,
ADN,Andes,Andes,Colombia,,,,,,,
BGA,Palo Negro,Bucaramanga,Colombia,,,,,,,
IVL,Ivalo,Ivalo,Finland,,,,,,,
ZTT,Cottbus Railway Stn.,Cottbus,Germany,,,,,,,
PEX,Pechora,Pechora,Russian Federation,,,,,,,
KYP,Kyaukpyu,Kyaukpyu,Myanmar,,,,,,,
BPA,Grumman,Bethpage,United States,,,,,,,
NNL,Nondalton,Nondalton,United States,,,,,,,
UDD,Bermuda Dunes,Palm Springs,United States,,,,,,,
PDZ,Pedernales,Pedernales,Venezuela,,,,,,,
CCI,Concordia,Concordia,Brazil,,,,,,,
ITA,Itacoatiara,Itacoatiara,Brazil,,,,,,,
JCB,Joacaba,Joacaba,Brazil,,,,,,,
DIG,Diqing,Diqing,China,,,,,,,
EGC,Roumanieres,Bergerac,France,,,,,,,
GIM,Miele Mimbale,Miele Mimbale,Gabon,,,,,,,
SIJ,Siglufjordur,Siglufjordur,Iceland,,,,,,,
NRM,Nara,Nara,Mali,,,,,,,
CLQ,Colima,Colima,Mexico,,,,,,,
BWJ,Bawan,Bawan,Papua New Guinea,,,,,,,
ABZ,Dyce,Aberdeen,"Scotland, United Kingdom",,,,,,,
ZRZ,New Carrolton RR,Washington,United States,,,,,,,
VIX,Eurico Sales,Vitoria,Brazil,,,,,,,
YCY,Clyde River,Clyde River,Canada,,,,,,,
ZGF,Grand Forks,Grand Forks,Canada,,,,,,,
YLE,Wha Ti,Wha Ti/Lac La Martre,Canada,,,,,,,
MTD,Mt Sandford,Mt Sandford,Australia,,,,,,,
DKR,Dakar-Yoff-Léopold Sédar Senghor International,Dakar,Senegal,,,,,,,
PNA,Pamplona,Pamplona,Spain,,,,,,,
MQJ,Merkez,Balikesir,Turkey,,,,,,,
XQH,Railway Station,Nottingham,United Kingdom,,,,,,,
SXC,Avalo Vor/WP,Catalina Island,United States,,,,,,,
CGD,Changde,Changde,China,,,,,,,
MSK,Mastic Point,Mastic Point,Bahamas,,,,,,,
RSX,Rouses Point,Rouses Point,United States,,,,,,,
KUD,Kudat,Kudat,Malaysia,,,,,,,
BSE,Sematan,Sematan,Malaysia,,,,,,,
RDB,Red Dog,Red Dog,Alaska,,,,,,,
CFI,Camfield,Camfield,Australia,,,,,,,
DBY,Dalby,Dalby,Australia,,,,,,,
RBO,Robore,Robore,Bolivia,,,,,,,
PXU,Pleiku,Pleiku,Viet Nam,,,,,,,
BBZ,Zambezi,Zambezi,Zambia,,,,,,,
WKI,Hwange,Hwange,Zimbabwe,,,,,,,
BHG,Brus Laguna,Brus Laguna,Honduras,,,,,,,
CAA,Catacamas,Catacamas,Honduras,,,,,,,
YDG,Digby,Digby,Canada,,,,,,,
MVP,Mitu,Mitu,Colombia,,,,,,,
HTH,Hawthorne,Hawthorne,United States,,,,,,,
LFI,Langley AFB,Hampton,United States,,,,,,,
NUI,Nuiqsut,Nuiqsut,United States,,,,,,,
YPJ,Aupaluk,Aupaluk,Canada,,,,,,,
YYA,Big Bay Yacht Club,Big Bay Yacht Club,Canada,,,,,,,
YUX,Hall Beach,Hall Beach,Canada,,,,,,,
SPY,San Pedro,San Pedro,Cote D'Ivoire,,,,,,,
SZE,Semera Airport,Semera,Ethiopia,,,,,,,
MDZ,El Plumerillo,Mendoza,Argentina,,,,,,,
BNX,Banja Luka,Banja Luka,Bosnia And Herzegovina,,,,,,,
OMS,Omsk,Omsk,Russian Federation,,,,,,,
NKB,Noonkanbah,Noonkanbah,Australia,,,,,,,
INN,Innsbruck-kranebitten,Innsbruck,Austria,,,,,,,
HUZ,Huizhou,Huizhou,China,,,,,,,
LLF,LingLing,LingLing,China,,,,,,,
MCH,Machala,Machala,Ecuador,,,,,,,
JIJ,Jigiga,Jijiga,Ethiopia,,,,,,,
TBZ,Tabriz,Tabriz,Iran,,,,,,,
WBE,Bealanana,Bealanana,Madagascar,,,,,,,
KLL,Levelock,Levelock,United States,,,,,,,
MFE,Mc Allen Miller International,"Mc Allen, TX",United States,,,,,,,
SBY,Wicomico Regional,Salisbury-Ocean City,United States,,,,,,,
LWH,Lawn Hill,Lawn Hill,Australia,,,,,,,
TND,Trinidad,Trinidad,Cuba,,,,,,,
KVU,Korolevu,Korolevu,Fiji,,,,,,,
TFB,Tifalmin,Tifalmin,Papua New Guinea,,,,,,,
TFI,Tufi,Tufi,Papua New Guinea,,,,,,,
DKS,Dikson,Dikson,Russian Federation,,,,,,,
LEI,Almeria,Almeria,Spain,,,,,,,
IVC,Invercargill,Invercargill,New Zealand,,,,,,,
GHM,Municipal,Centerville,United States,,,,,,,
DAD,Da Nang,Da Nang,Viet Nam,,,,,,,
AJA,Campo Dell Oro,Ajaccio,France,,,,,,,
FDH,Friedrichshafen,Friedrichshafen,Germany,,,,,,,
NRD,Norderney,Norderney,Germany,,,,,,,
GAK,Gakona,Gakona,United States,,,,,,,
LNR,Tri County,Lone Rock,United States,,,,,,,
PHA,Phan Rang,Phan Rang,Viet Nam,,,,,,,
NMU,Namu,Namu,Marshall Islands,,,,,,,
AYU,Aiyura,Aiyura,Papua New Guinea,,,,,,,
TYL,Talara,Talara,Peru,,,,,,,
OSZ,Koszalin,Koszalin,Poland,,,,,,,
BEG,Nikola Tesla,Belgrade,Serbia,,,,,,,
MAB,Maraba,Maraba,Brazil,,,,,,,
RRN,Serra Norte,Serra Norte,Brazil,,,,,,,
YML,Charlevoix,"Murray Bay, NT",Canada,,,,,,,
YPX,Puvirnituq,Povungnituk,Canada,,,,,,,
JUR,Jurien Bay,Jurien Bay,Australia,,,,,,,
SSK,Sturt Creek,Sturt Creek,Australia,,,,,,,
LDK,Hovby,Lidkoping,Sweden,,,,,,,
ORB,Orebro-bofors,Orebro,Sweden,,,,,,,
DAM,International,Damascus,Syria,,,,,,,
HRT,Linton-On-Ouse,Harrogate,United Kingdom,,,,,,,
HKB,Healy Lake,Healy Lake,United States,,,,,,,
PTS,Municipal,Pittsburg,United States,,,,,,,
LRT,Lann Bihoue,Lorient,France,,,,,,,
POG,Port Gentil,Port Gentil,Gabon,,,,,,,
CYL,Coyoles,Coyoles,Honduras,,,,,,,
YQG,Windsor,Windsor,Canada,,,,,,,
OLD,Old Town,Old Town,United States,,,,,,,
PBG,Plattsburgh International,Plattsburgh,United States,,,,,,,
SVT,Savuti,Savuti,Botswana,,,,,,,
IMP,Imperatriz,Imperatriz,Brazil,,,,,,,
SSD,San Felipe,San Felipe,Colombia,,,,,,,
CTB,Cut Bank,Cut Bank,United States,,,,,,,
BNK,Ballina Byron Gateway,Ballina,Australia,,,,,,,
MKY,Mackay,Mackay,Australia,,,,,,,
XML,Minlaton,Minlaton,Australia,,,,,,,
OEC,Ocussi,Ocussi,Indonesia,,,,,,,
BDH,Bandar Lengeh,Bandar Lengeh,Iran,,,,,,,
CGA,Craig SPB,Craig,United States,,,,,,,
MIV,Millville,Millville,United States,,,,,,,
SGY,Municipal,Skagway,United States,,,,,,,
AUW,Municipal,Wausau,United States,,,,,,,
XNA,Northwest Arkansas Regional,"Fayetteville, AR",United States,,,,,,,
PUA,Puas,Puas,Papua New Guinea,,,,,,,
CIX,Cornel Ruiz,Chiclayo,Peru,,,,,,,
CIH,Changzhi,Changzhi,China,,,,,,,
GMB,Gambela,Gambela,Ethiopia,,,,,,,
KOK,Kruunupyy,Kokkola/Pietarsaari,Finland,,,,,,,
LCC,Galatina,Lecce,Italy,,,,,,,
OKA,Naha,Okinawa,Japan,,,,,,,
KBI,Kribi,Kribi,Cameroon,,,,,,,
YHB,Hudson Bay,Hudson Bay,Canada,,,,,,,
GTB,Genting,Genting,Malaysia,,,,,,,
OSK,Oskarshamn,Oskarshamn,Sweden,,,,,,,
KSE,Kasese,Kasese,Uganda,,,,,,,
HVR,City County,Havre,United States,,,,,,,
DJN,Delta Junction,Delta Junction,United States,,,,,,,
HHR,Hawthorne,Hawthorne,United States,,,,,,,
LSN,Los Banos,Los Banos,United States,,,,,,,
BOZ,Bozoum,Bozoum,Central African Republic,,,,,,,
KOW,Ganzhou,Ganzhou,China,,,,,,,
LCX,Liancheng,Longyan,China,,,,,,,
NUH,Nunchia,Nunchia,Colombia,,,,,,,
DNR,Pleurtuit,Dinard,France,,,,,,,
FMO,Greven,Muenster/Osnabrueck,Germany,,,,,,,
PVK,Aktion,Preveza/Lefkas,Greece,,,,,,,
DRH,Dabra,Dabra,Indonesia,,,,,,,
SUP,Trunojoyo,Sumenep,Indonesia,,,,,,,
OKF,Okaukuejo,Okaukuejo,Namibia,,,,,,,
CZS,Intl. Airpt. Cruzeiro Do Sul,Cruzeiro Do Sul,Brazil,,,,,,,
LDB,Londrina,Londrina,Brazil,,,,,,,
ZKB,Kasaba Bay,Kasaba Bay,Zambia,,,,,,,
JGC,Heliport,Grand Canyon,United States,,,,,,,
SBM,Memorial,Sheboygan,United States,,,,,,,
HAK,Haikou,Haikou,China,,,,,,,
XZJ,Off line Point,Rail,Japan,,,,,,,
INZ,In Salah,In Salah,Algeria,,,,,,,
NRG,Narrogin,Narrogin,Australia,,,,,,,
SYF,Silva Bay,Silva Bay,Canada,,,,,,,
TIC,Tinak Island,Tinak Island,Marshall Islands,,,,,,,
ULO,Ulaangom,Ulaangom,Mongolia,,,,,,,
AAQ,Anapa,Anapa,Russian Federation,,,,,,,
RVH,Rzhevka,St Petersburg,Russian Federation,,,,,,,
OLJ,Olpoi,Olpoi,Vanuatu,,,,,,,
BLL,Billund,Billund,Denmark,,,,,,,
LAI,Servel,Lannion,France,,,,,,,
TCK,Tinboli Airport,Tinboli,Papua New Guinea,,,,,,,
VIK,Airstrip,Kavik,United States,,,,,,,
BKS,Padangkemiling,Bengkulu,Indonesia,,,,,,,
LKU,Lake Rudolf,Lake Rudolf,Kenya,,,,,,,
KBT,Kaben,Kaben,Marshall Islands,,,,,,,
NOH,Chicago NAS,Chicago,United States,,,,,,,
TSJ,Tsushima,Tsushima,Japan,,,,,,,
MLW,Sprigg Payne,Monrovia,Liberia,,,,,,,
LKR,Las Khoreh,Las Khoreh,Somalia,,,,,,,
OUN,Max Westheimer,Norman,United States,,,,,,,
CSQ,Municipal,Creston,United States,,,,,,,
NHZ,NAS,Brunswick,United States,,,,,,,
PCA,Portage Creek,Portage Creek,United States,,,,,,,
RNB,Kallinge,Ronneby,Sweden,,,,,,,
CXJ,Campo Dos Bugres,Caxias Do Sul,Brazil,,,,,,,
CAF,Carauari,Carauari,Brazil,,,,,,,
PNZ,Internacional,Petrolina,Brazil,,,,,,,
VAL,Valenca,Valenca,Brazil,,,,,,,
YSR,Nanisivik,Nanisivik,Canada,,,,,,,
MXP,Malpensa,Milan,Italy,,,,,,,
CLO,Alfonso B. Aragon,Cali,Colombia,,,,,,,
MKP,Makemo,Makemo,French Polynesia,,,,,,,
YTJ,Terrace Bay,Terrace Bay,Canada,,,,,,,
MNO,Manono,Manono,Democratic Republic Of Congo,,,,,,,
YAS,Yasawa Island,Yasawa Island,Fiji,,,,,,,
TKS,Tokushima,Tokushima,Japan,,,,,,,
MUE,Kamuela,Kamuela,United States,,,,,,,
OAR,Marina Municipal,"Marina, CA",United States,,,,,,,
OBM,Morobe,Morobe,Papua New Guinea,,,,,,,
ACS,Achinsk,Achinsk,Russian Federation,,,,,,,
MAN,Manchester,Manchester,United Kingdom,,,,,,,
LLY,Burlington County,Mount Holly,United States,,,,,,,
MXA,Municipal,Manila,United States,,,,,,,
OLE,Municipal,Olean,United States,,,,,,,
LVD,Lime Village,Lime Village,United States,,,,,,,
MTP,Montauk Airport,Montauk,United States,,,,,,,
GLR,Otsego County,Gaylord,United States,,,,,,,
OGA,Searle Field,Ogallala,United States,,,,,,,
ZTF,Stamford Rail STN,Westchester County,United States,,,,,,,
COD,Yellowstone Regional,Cody/Yellowstone,United States,,,,,,,
CPD,Coober Pedy,Coober Pedy,Australia,,,,,,,
IGH,Ingham,Ingham,Australia,,,,,,,
LZR,Lizard Island,Lizard Island,Australia,,,,,,,
ESR,El Salvador,El Salvador,Chile,,,,,,,
PRV,Prerov,Prerov,Czech Republic,,,,,,,
PAJ,Para Chinar,Para Chinar,Pakistan,,,,,,,
TJV,Thanjavur,Thanjavur,India,,,,,,,
ADG,Lenawee County,Adrian,United States,,,,,,,
RIV,March ARB,Riverside,United States,,,,,,,
CRT,Municipal,Crossett,United States,,,,,,,
KAG,Gangneung,Gangneung,Korea,,,,,,,
WRE,Whangarei,Whangarei,New Zealand,,,,,,,
MXI,Imelda Romualdez Marcos,Mati,Philippines,,,,,,,
SEI,Senhor Do Bonfim,Senhor Do Bonfim,Brazil,,,,,,,
YWH,Victoria Inner Harbor,Victoria,Canada,,,,,,,
KIY,Kilwa,Kilwa,Tanzania,,,,,,,
UET,Quetta,Quetta,Pakistan,,,,,,,
SGJ,Sagarai,Sagarai,Papua New Guinea,,,,,,,
RAT,Raduzhnyi,Raduzhnyi,Russia,,,,,,,
NCL,Newcastle Airport,Newcastle,United Kingdom,,,,,,,
OBN,Oban Airport,Oban,United Kingdom,,,,,,,
MYU,Ellis Field,Mekoryuk,United States,,,,,,,
BFM,Mob Aerospace,Mobile,United States,,,,,,,
ETN,Municipal,Eastland,United States,,,,,,,
LOS,Murtala Muhammed,Lagos,Nigeria,,,,,,,
LTX,Cotopaxi International,Latacunga,Ecuador,,,,,,,
RWI,Rocky Mount-wilson,"Rocky Mount,",United States,,,,,,,
CTG,Rafael Nunez,Cartagena,Colombia,,,,,,,
KTT,Kittila,Kittila,Finland,,,,,,,
PPT,Faa'a,Papeete,French Polynesia,,,,,,,
WES,Weasua,Weasua,Liberia,,,,,,,
HNI,Heiweni,Heiweni,Papua New Guinea,,,,,,,
SYC,Shiringayoc,Shiringayoc,Peru,,,,,,,
GQQ,Galion,Galion,United States,,,,,,,
GEK,Ganes Creek,Ganes Creek,United States,,,,,,,
MAE,Madera,Madera,United States,,,,,,,
CIZ,Coari,Coari,Brazil,,,,,,,
YVE,Vernon Regional Airport,Vernon B. C.,Canada,,,,,,,
CYI,Chiayi,Chiayi,Taiwan,,,,,,,
BUK,Albuq,Albuq,Yemen,,,,,,,
EZE,Ezeiza Ministro Pistarini,Buenos Aires,Argentina,,,,,,,
FRB,Forbes,Forbes,Australia,,,,,,,
NLL,Nullagine,Nullagine,Australia,,,,,,,
CZB,Carlos Ruhl,Cruz Alta,Brazil,,,,,,,
CFO,Confreza,Confreza,Brazil,,,,,,,
CEQ,Mandelieu,Cannes,France,,,,,,,
TRE,Tiree,Tiree,United Kingdom,,,,,,,
HOP,Campbell AAF,Hopkinsville,United States,,,,,,,
ELM,Elmira Corning Regional,"Corning, NY",United States,,,,,,,
TRS,Ronchi Dei Legionari,Trieste,Italy,,,,,,,
FNE,Fane,Fane,Papua New Guinea,,,,,,,
PUH,Pochutla,Pochutla,Mexico,,,,,,,
ULG,Ulgit,Ulgit,Mongolia,,,,,,,
IDC,Ila Da Chilonzuene,Ila Da Chilonzuene,Mozambique,,,,,,,
ABV,Nnamdi Azikiwe International Airport,Abuja,Nigeria,,,,,,,
DBP,Debepare,Debepare,Papua New Guinea,,,,,,,
AHD,Downtown,Ardmore,United States,,,,,,,
BYG,Municipal,Buffalo,United States,,,,,,,
CBN,Penggung,Cirebon,Indonesia,,,,,,,
BYT,Bantry,Bantry,Ireland,,,,,,,
DHD,Durham Downs,Durham Downs,Australia,,,,,,,
ARL,Arly,Arly,Burkina Faso,,,,,,,
HEW,Hellinikon,Athens,Greece,,,,,,,
BXB,Babo,Babo,Indonesia,,,,,,,
ISC,St Marys,Isles Of Scilly,United Kingdom,,,,,,,
MKE,General Mitchell International,Milwaukee,United States,,,,,,,
BLM,Monmouth Executive Airport,Belmar - Farmingdale,United States,,,,,,,
FBL,Municipal,Faribault,United States,,,,,,,
SFB,Orlando Sanford Intl,Sanford,United States,,,,,,,
PTA,Port Alsworth,Port Alsworth,United States,,,,,,,
ZWB,Williamsburg Rail,Hampton,United States,,,,,,,
NIG,Nikunau,Nikunau,Kiribati,,,,,,,
PXM,Puerto Escondido,Puerto Escondido,Mexico,,,,,,,
HUM,Terrebonne,Houma,United States,,,,,,,
PDO,Pendopo,Pendopo,Indonesia,,,,,,,
GIB,North Front,Gibraltar,Gibraltar,,,,,,,
EMD,Emerald,Emerald,Australia,,,,,,,
RPV,Roper Valley,Roper Valley,Australia,,,,,,,
GRZ,Thalerhof,Graz,Austria,,,,,,,
TAV,Tau,Tau,American Samoa,,,,,,,
KNP,Capanda,Capanda,Angola,,,,,,,
MTL,Maitland,Maitland,Australia,,,,,,,
MYA,Moruya,Moruya,Australia,,,,,,,
VVI,Viru Viru Intl,Santa Cruz,Bolivia,,,,,,,
BRI,Palese,Bari,Italy,,,,,,,
BJF,Batsfjord,Batsfjord,Norway,,,,,,,
RZR,Ramsar,Ramsar,Iran,,,,,,,
SUC,Schloredt,Sundance,United States,,,,,,,
ACR,Araracuara,Araracuara,Colombia,,,,,,,
SCU,Antonio Maceo,Santiago,Cuba,,,,,,,
VAA,Vaasa,Vaasa,Finland,,,,,,,
TKD,Takoradi,Takoradi,Ghana,,,,,,,
RNZ,Rensselaer,Rensselaer,United States,,,,,,,
MZQ,Mkuze,Mkuze,South Africa,,,,,,,
GCI,Guernsey,Guernsey,United Kingdom,,,,,,,
CNR,Chanaral,Chanaral,Chile,,,,,,,
IRG,Lockhart River,Lockhart River,Australia,,,,,,,
TGF,Tignes,Tignes,France,,,,,,,
SFC,St Francois,St Francois,Guadeloupe,,,,,,,
HNO,Hercegnovi,Hercegnovi,Serbia and Montenegro,,,,,,,
MBX,Maribor International Airport,Maribor,Slovenia,,,,,,,
AGZ,Aggeneys,Aggeneys,South Africa,,,,,,,
RCB,Richards Bay,Richards Bay,South Africa,,,,,,,
SIP,Simferopol,Simferopol,Ukraine,,,,,,,
PGD,Charlotte County,Punta Gorda,United States,,,,,,,
CLL,Easterwood Field,"College Station, TX",United States,,,,,,,
ZBN,Bus Station,Bozen,Italy,,,,,,,
EMN,Nema,Nema,Mauritania,,,,,,,
FEB,Sanfebagar,Sanfebagar,Nepal,,,,,,,
GGG,Kilgore,Kilgore,United States,,,,,,,
KDK,Municipal,Kodiak,United States,,,,,,,
BSX,Bassein,Bassein,Myanmar,,,,,,,
RNA,Ulawa Airport,Arona,Solomon Islands,,,,,,,
MRD,A Carnevalli,Merida,Venezuela,,,,,,,
XMN,Xiamen,Xiamen,China,,,,,,,
AHA,Naha Air Force Base,Okinawa,Japan,,,,,,,
MWD,Mianwali,Mianwali,Pakistan,,,,,,,
AIL,Ailigandi,Ailigandi,Panama,,,,,,,
BVX,Municipal,Batesville,United States,,,,,,,
NKL,Nkolo,Nkolo,Zaire,,,,,,,
KXE,Klerksdorp,Klerksdorp,South Africa,,,,,,,
YQL,Lethbridge,Lethbridge,Canada,,,,,,,
GHU,Gualeguaychu,Gualeguaychu,Argentina,,,,,,,
EVD,Eva Downs,Eva Downs,Australia,,,,,,,
IPE,Ipil,Ipil,Philippines,,,,,,,
NOE,Norddeich,Norddeich,Germany,,,,,,,
ISK,Gandhinagar Arpt,Nasik,India,,,,,,,
MOC,Montes Claros,Montes Claros,Brazil,,,,,,,
SDU,Santos Dumont,Rio De Janeiro,Brazil,,,,,,,
ZSL,Bus Station,Sligo,Ireland,,,,,,,
ZGY,Kuching Port,Kuching,Malaysia,,,,,,,
PVR,Licenciado Gustavo Díaz Ordaz International,Puerto Vallarta,Mexico,,,,,,,
TUO,Taupo,Taupo,New Zealand,,,,,,,
EMM,Kemerer,Kemerer,United States,,,,,,,
RMG,Richard B Russell,Rome,United States,,,,,,,
MFV,Accomack County,Melfa,United States,,,,,,,
LGC,Calloway,La Grange,United States,,,,,,,
MLK,Malta,Malta,United States,,,,,,,
TJA,Tarija,Tarija,Bolivia,,,,,,,
SPW,Municipal,Spencer,United States,,,,,,,
SHN,Sanderson Field,Shelton,United States,,,,,,,
SHX,Shageluk,Shageluk,United States,,,,,,,
EYR,Yerington,Yerington,United States,,,,,,,
AZN,Andizhan,Andizhan,Uzbekistan,,,,,,,
HPH,Catbi,Haiphong,Viet Nam,,,,,,,
GUT,Guetersloh,Guetersloh,Germany,,,,,,,
XPP,Poplar River,Poplar River,Canada,,,,,,,
LVA,Entrammes,Laval,France,,,,,,,
LOZ,Corbin-London,London,United States,,,,,,,
DGK,Dugong,Dugong,Mozambique,,,,,,,
SGK,Sangapi,Sangapi,Papua New Guinea,,,,,,,
YOD,Cold Lake,Cold Lake,Canada,,,,,,,
LME,Arnage,Le Mans,France,,,,,,,
KHT,Khost,Khost,Afghanistan,,,,,,,
RKY,Rokeby,Rokeby,Australia,,,,,,,
PGH,Pantnagar,Pantnagar,India,,,,,,,
LCV,Lucca,Lucca,Italy,,,,,,,
UEO,Kumejima,Kumejima,Japan,,,,,,,
OKV,Okao,Okao,Papua New Guinea,,,,,,,
SLF,Sulayel,Sulayel,Saudi Arabia,,,,,,,
SJX,Sartaneja,Sartaneja,Belize,,,,,,,
BZC,Buzios,Buzios,Brazil,,,,,,,
BLY,Belmullet,Belmullet,Ireland,,,,,,,
LYU,Ely,Ely,United States,,,,,,,
LHB,Lost Harbor Sea Port,Lost Harbor,United States,,,,,,,
MYF,Montgomery Field,San Diego,United States,,,,,,,
CPG,Carmen De Patagones,Carmen De Patagones,Argentina,,,,,,,
XMC,Mallacoota,Mallacoota,Australia,,,,,,,
ITQ,Itaqui,Itaqui,Brazil,,,,,,,
XPZ,Harbour,Saint Tropez,France,,,,,,,
XWS,Railway Station,Swindon,United Kingdom,,,,,,,
AMK,Animas Airpark,Durango,United States,,,,,,,
BBJ,Bitburg Air Base,Bitburg,Germany,,,,,,,
LGL,Long Lellang,Long Lellang,Malaysia,,,,,,,
SPT,Sipitang,Sipitang,Malaysia,,,,,,,
HKS,Hawkins Field,Jackson,United States,,,,,,,
TLJ,Tatalina AFS,Tatalina,United States,,,,,,,
SCT,Socotra,Socotra,Yemen,,,,,,,
AUQ,Atuona,Atuona,French Polynesia,,,,,,,
---,Herzlia,Herzlia,Israel,,,,,,,
VHN,Culberson County,Van Horn,United States,,,,,,,
SHO,Seolak,Sokcho,Korea,,,,,,,
MXV,Moron,Moron,Mongolia,,,,,,,
AOB,Annanberg,Annanberg,Papua New Guinea,,,,,,,
WOT,Wonan,Wonan,Taiwan,,,,,,,
PRH,Phrae,Phrae,Thailand,,,,,,,
YCT,Coronation,Coronation,Canada,,,,,,,
CML,Camooweal,Camooweal,Australia,,,,,,,
ZMM,Zamora,Zamora,Mexico,,,,,,,
RZP,CLR Airport,Taytay Sandoval,Philippines,,,,,,,
RJL,Agoncillo,Logrono,Spain,,,,,,,
PYX,Pattaya,Pattaya,Thailand,,,,,,,
CCN,Chakcharan,Chakcharan,Afghanistan,,,,,,,
BAH,Bahrain International,Manama,Bahrain,,,,,,,
YHI,Holman,Holman,Canada,,,,,,,
IHC,Inhaca,Inhaca,Mozambique,,,,,,,
YRG,Rigolet,Rigolet,Canada,,,,,,,
VLE,J t Robidoux,Valle,United States,,,,,,,
MKF,Mckenna AAF,Columbus,United States,,,,,,,
NBR,Nambour,Nambour,Australia,,,,,,,
XTG,Thargomindah,Thargomindah,Australia,,,,,,,
HER,Nikos Kazantzakis Airport,Heraklion,Greece,,,,,,,
NKD,Sinak,Sinak,Indonesia,,,,,,,
KKT,Kentland,Kentland,United States,,,,,,,
KIP,Kickapoo,Wichita Falls,United States,,,,,,,
BJY,Batajnica,Belgrade,Serbia,,,,,,,
KGE,Kagau,Kagau,Solomon Islands,,,,,,,
AFD,Port Alfred,Port Alfred,South Africa,,,,,,,
UTW,Queenstown,Queenstown,South Africa,,,,,,,
KHH,Kaoshiung International Airport,Kaohsiung,Taiwan,,,,,,,
DSA,Robin Hood,Doncaster Sheffield,United Kingdom,,,,,,,
BTI,Barter Island,Barter Island,United States,,,,,,,
NOC,Ireland West Airport Knock,Knock,Ireland,,,,,,,
JSR,Jessore,Jessore,Bangladesh,,,,,,,
IDO,Rio,Santa Isabel Do Morro,Brazil,,,,,,,
YTE,Cape Dorset,Cape Dorset,Canada,,,,,,,
ENS,Twente,Enschede,Netherlands,,,,,,,
JIR,Jiri,Jiri,Nepal,,,,,,,
PDC,Mueo,Mueo,New Caledonia,,,,,,,
BNP,Bannu,Bannu,Pakistan,,,,,,,
BRH,Brahman,Brahman,Papua New Guinea,,,,,,,
SGL,Sangley Point NAS,Cavite City,Philippines,,,,,,,
JSL,Steel Pier Hlpt,Atlantic City,United States,,,,,,,
EAE,Emae,Emae,Vanuatu,,,,,,,
SBF,Sardeh Band,Sardeh Band,Afghanistan,,,,,,,
REL,Almirante Zar,Trelew,Argentina,,,,,,,
AYL,Anthony Lagoon,Anthony Lagoon,Australia,,,,,,,
LDC,Lindeman Island,Lindeman Island,Australia,,,,,,,
CGB,Intl. Airpt. Marechal Rondon,Cuiaba,Brazil,,,,,,,
PFB,Passo Fundo,Passo Fundo,Brazil,,,,,,,
ETE,Genda Wuha,Genda Wuha,Ethiopia,,,,,,,
LRH,Laleu,La Rochelle,France,,,,,,,
SFP,Surfers Paradise,Surfers Paradise,Australia,,,,,,,
CUC,Camilo Dazo,Cucuta,Colombia,,,,,,,
HTZ,Hato Corozal,Hato Corozal,Colombia,,,,,,,
SAY,Siena,Siena,Italy,,,,,,,
SUE,Door County,Sturgeon Bay,United States,,,,,,,
LYH,Preston-Glenn Field,Lynchburg,United States,,,,,,,
CIP,Chipata,Chipata,Zambia,,,,,,,
KRV,Kerio Valley,Kerio Valley,Kenya,,,,,,,
UIT,Jaluit Island,Jaluit Island,Marshall Islands,,,,,,,
URG,Ruben Berta,Uruguaiana,Brazil,,,,,,,
